#@string,string,string,string,ra,dec,string,string,string,string,string,string,string
idx,instrument,detector,propid,target,ra,dec,filter1,filter2,pr_inv,exptime,date-obs,rootname,filename,s_region
616,ACS,WFC,10396,NGC339,14.442,-74.47138299999999,F555W,CLEAR2L,Gallagher,496,2005-11-28,j96104d3q,ACS/10396_NGC339/j96104d3q_flt.fits,'POLYGON 14.57891617 -74.47602166 14.44375862 -74.43393488 14.29222269 -74.4747052 14.43474196 -74.51690847 14.57891617 -74.47602166 14.57891617 -74.47602166'
617,ACS,WFC,10396,NGC339,14.442,-74.47138299999999,F555W,CLEAR2L,Gallagher,496,2005-11-28,j96104d5q,ACS/10396_NGC339/j96104d5q_flt.fits,'POLYGON 14.57891617 -74.47602166 14.44375862 -74.43393488 14.29222269 -74.4747052 14.43474196 -74.51690847 14.57891617 -74.47602166 14.57891617 -74.47602166'
618,ACS,WFC,10396,NGC339,14.442,-74.47138299999999,F555W,CLEAR2L,Gallagher,496,2005-11-28,j96104d7q,ACS/10396_NGC339/j96104d7q_flt.fits,'POLYGON 14.57891617 -74.47602166 14.44375862 -74.43393488 14.29222269 -74.4747052 14.43474196 -74.51690847 14.57891617 -74.47602166 14.57891617 -74.47602166'
619,ACS,WFC,10396,NGC416,16.995708,-72.355417,CLEAR1L,F814W,Gallagher,10,2005-11-22,j96101ikq,ACS/10396_NGC416/j96101ikq_flt.fits,'POLYGON 17.10439858 -72.35998764 16.96489742 -72.3240335 16.85351368 -72.37062469 16.99963469 -72.40637241 17.10439858 -72.35998764 17.10439858 -72.35998764'
620,ACS,WFC,10396,NGC416,16.995708,-72.355417,CLEAR1L,F814W,Gallagher,10,2005-11-22,j96101imq,ACS/10396_NGC416/j96101imq_flt.fits,'POLYGON 17.10439858 -72.35998764 16.96489742 -72.3240335 16.85351368 -72.37062469 16.99963469 -72.40637241 17.10439858 -72.35998764 17.10439858 -72.35998764'
621,ACS,WFC,10396,NGC416,16.995708,-72.355417,CLEAR1L,F814W,Gallagher,474,2005-11-22,j96101inq,ACS/10396_NGC416/j96101inq_flt.fits,'POLYGON 17.10439858 -72.35998764 16.96489742 -72.3240335 16.85351368 -72.37062469 16.99963469 -72.40637241 17.10439858 -72.35998764 17.10439858 -72.35998764'
622,ACS,WFC,10396,NGC416,16.995708,-72.355417,CLEAR1L,F814W,Gallagher,474,2005-11-22,j96101ipq,ACS/10396_NGC416/j96101ipq_flt.fits,'POLYGON 17.10439858 -72.35998764 16.96489742 -72.3240335 16.85351368 -72.37062469 16.99963469 -72.40637241 17.10439858 -72.35998764 17.10439858 -72.35998764'
623,ACS,WFC,10396,NGC416,16.995708,-72.355417,CLEAR1L,F814W,Gallagher,474,2005-11-22,j96101irq,ACS/10396_NGC416/j96101irq_flt.fits,'POLYGON 17.10439858 -72.35998764 16.96489742 -72.3240335 16.85351368 -72.37062469 16.99963469 -72.40637241 17.10439858 -72.35998764 17.10439858 -72.35998764'
624,ACS,WFC,10396,NGC416,16.995708,-72.355417,CLEAR1L,F814W,Gallagher,474,2005-11-22,j96101itq,ACS/10396_NGC416/j96101itq_flt.fits,'POLYGON 17.10439858 -72.35998764 16.96489742 -72.3240335 16.85351368 -72.37062469 16.99963469 -72.40637241 17.10439858 -72.35998764 17.10439858 -72.35998764'
625,ACS,WFC,10396,NGC416,16.995708,-72.355417,F555W,CLEAR2L,Gallagher,0,2005-11-22,j96101izq,ACS/10396_NGC416/j96101izq_flt.fits,'POLYGON 17.10439858 -72.35998764 16.96489742 -72.3240335 16.85351368 -72.37062469 16.99963469 -72.40637241 17.10439858 -72.35998764 17.10439858 -72.35998764'
626,ACS,WFC,10396,NGC416,16.995708,-72.355417,F555W,CLEAR2L,Gallagher,0,2005-11-22,j96101j1q,ACS/10396_NGC416/j96101j1q_flt.fits,'POLYGON 17.10439858 -72.35998764 16.96489742 -72.3240335 16.85351368 -72.37062469 16.99963469 -72.40637241 17.10439858 -72.35998764 17.10439858 -72.35998764'
627,ACS,WFC,10396,NGC416,16.995708,-72.355417,F555W,CLEAR2L,Gallagher,0,2005-11-22,j96101j3q,ACS/10396_NGC416/j96101j3q_flt.fits,'POLYGON 17.10439858 -72.35998764 16.96489742 -72.3240335 16.85351368 -72.37062469 16.99963469 -72.40637241 17.10439858 -72.35998764 17.10439858 -72.35998764'
628,ACS,WFC,10396,NGC416,16.995708,-72.355417,F555W,CLEAR2L,Gallagher,0,2005-11-22,j96101j5q,ACS/10396_NGC416/j96101j5q_flt.fits,'POLYGON 17.10439858 -72.35998764 16.96489742 -72.3240335 16.85351368 -72.37062469 16.99963469 -72.40637241 17.10439858 -72.35998764 17.10439858 -72.35998764'
629,ACS,WFC,10396,NGC416,16.995708,-72.355417,CLEAR1L,F814W,Gallagher,10,2006-03-08,j96121jwq,ACS/10396_NGC416/j96121jwq_flt.fits,'POLYGON J2000 16.88842470 -72.36308630 16.88866807 -72.36304240 16.88895227 -72.36316466 16.88735660 -72.36344380 16.93997860 -72.38604700 16.94221490 -72.38565548 16.94264680 -72.38584070 17.10047686 -72.35810233 17.10270630 -72.35770900 17.10142438 -72.3'
630,ACS,WFC,10396,NGC416,16.995708,-72.355417,CLEAR1L,F814W,Gallagher,10,2006-03-08,j96121jyq,ACS/10396_NGC416/j96121jyq_flt.fits,'POLYGON J2000 16.88842470 -72.36308630 16.88866807 -72.36304240 16.88895227 -72.36316466 16.88735660 -72.36344380 16.93997860 -72.38604700 16.94221490 -72.38565548 16.94264680 -72.38584070 17.10047686 -72.35810233 17.10270630 -72.35770900 17.10142438 -72.3'
631,ACS,WFC,10396,NGC416,16.995708,-72.355417,CLEAR1L,F814W,Gallagher,474,2006-03-08,j96121jzq,ACS/10396_NGC416/j96121jzq_flt.fits,'POLYGON J2000 16.88842470 -72.36308630 16.88866807 -72.36304240 16.88895227 -72.36316466 16.88735660 -72.36344380 16.93997860 -72.38604700 16.94221490 -72.38565548 16.94264680 -72.38584070 17.10047686 -72.35810233 17.10270630 -72.35770900 17.10142438 -72.3'
632,ACS,WFC,10396,NGC416,16.995708,-72.355417,CLEAR1L,F814W,Gallagher,474,2006-03-08,j96121k1q,ACS/10396_NGC416/j96121k1q_flt.fits,'POLYGON J2000 16.88842470 -72.36308630 16.88866807 -72.36304240 16.88895227 -72.36316466 16.88735660 -72.36344380 16.93997860 -72.38604700 16.94221490 -72.38565548 16.94264680 -72.38584070 17.10047686 -72.35810233 17.10270630 -72.35770900 17.10142438 -72.3'
633,ACS,WFC,10396,NGC416,16.995708,-72.355417,CLEAR1L,F814W,Gallagher,474,2006-03-08,j96121k3q,ACS/10396_NGC416/j96121k3q_flt.fits,'POLYGON J2000 16.88842470 -72.36308630 16.88866807 -72.36304240 16.88895227 -72.36316466 16.88735660 -72.36344380 16.93997860 -72.38604700 16.94221490 -72.38565548 16.94264680 -72.38584070 17.10047686 -72.35810233 17.10270630 -72.35770900 17.10142438 -72.3'
634,ACS,WFC,10396,NGC416,16.995708,-72.355417,CLEAR1L,F814W,Gallagher,474,2006-03-08,j96121k5q,ACS/10396_NGC416/j96121k5q_flt.fits,'POLYGON J2000 16.88842470 -72.36308630 16.88866807 -72.36304240 16.88895227 -72.36316466 16.88735660 -72.36344380 16.93997860 -72.38604700 16.94221490 -72.38565548 16.94264680 -72.38584070 17.10047686 -72.35810233 17.10270630 -72.35770900 17.10142438 -72.3'
635,ACS,WFC,10396,NGC416,16.995708,-72.355417,F555W,CLEAR2L,Gallagher,20,2006-03-08,j96121k8q,ACS/10396_NGC416/j96121k8q_flt.fits,'POLYGON J2000 16.88842470 -72.36308630 16.88866807 -72.36304240 16.88895227 -72.36316466 16.88735660 -72.36344380 16.93997860 -72.38604700 16.94221490 -72.38565548 16.94264680 -72.38584070 17.10047686 -72.35810233 17.10270630 -72.35770900 17.10142438 -72.3'
636,ACS,WFC,10396,NGC416,16.995708,-72.355417,F555W,CLEAR2L,Gallagher,20,2006-03-08,j96121kaq,ACS/10396_NGC416/j96121kaq_flt.fits,'POLYGON J2000 16.88842470 -72.36308630 16.88866807 -72.36304240 16.88895227 -72.36316466 16.88735660 -72.36344380 16.93997860 -72.38604700 16.94221490 -72.38565548 16.94264680 -72.38584070 17.10047686 -72.35810233 17.10270630 -72.35770900 17.10142438 -72.3'
637,ACS,WFC,10396,NGC416,16.995708,-72.355417,F555W,CLEAR2L,Gallagher,496,2006-03-08,j96121kbq,ACS/10396_NGC416/j96121kbq_flt.fits,'POLYGON J2000 16.88842470 -72.36308630 16.88866807 -72.36304240 16.88895227 -72.36316466 16.88735660 -72.36344380 16.93997860 -72.38604700 16.94221490 -72.38565548 16.94264680 -72.38584070 17.10047686 -72.35810233 17.10270630 -72.35770900 17.10142438 -72.3'
638,ACS,WFC,10396,NGC416,16.995708,-72.355417,F555W,CLEAR2L,Gallagher,496,2006-03-08,j96121kdq,ACS/10396_NGC416/j96121kdq_flt.fits,'POLYGON J2000 16.88842470 -72.36308630 16.88866807 -72.36304240 16.88895227 -72.36316466 16.88735660 -72.36344380 16.93997860 -72.38604700 16.94221490 -72.38565548 16.94264680 -72.38584070 17.10047686 -72.35810233 17.10270630 -72.35770900 17.10142438 -72.3'
639,ACS,WFC,10396,NGC416,16.995708,-72.355417,F555W,CLEAR2L,Gallagher,496,2006-03-08,j96121kfq,ACS/10396_NGC416/j96121kfq_flt.fits,'POLYGON J2000 16.88842470 -72.36308630 16.88866807 -72.36304240 16.88895227 -72.36316466 16.88735660 -72.36344380 16.93997860 -72.38604700 16.94221490 -72.38565548 16.94264680 -72.38584070 17.10047686 -72.35810233 17.10270630 -72.35770900 17.10142438 -72.3'
640,ACS,WFC,10396,NGC416,16.995708,-72.355417,F555W,CLEAR2L,Gallagher,496,2006-03-08,j96121khq,ACS/10396_NGC416/j96121khq_flt.fits,'POLYGON J2000 16.88842470 -72.36308630 16.88866807 -72.36304240 16.88895227 -72.36316466 16.88735660 -72.36344380 16.93997860 -72.38604700 16.94221490 -72.38565548 16.94264680 -72.38584070 17.10047686 -72.35810233 17.10270630 -72.35770900 17.10142438 -72.3'
641,ACS,HRC,10396,NGC416,16.995708,-72.355417,F555W,CLEAR2S,Gallagher,35,2005-08-12,j961a1xxq,ACS/10396_NGC416/j961a1xxq_flt.fits,
642,ACS,HRC,10396,NGC416,16.995708,-72.355417,F555W,CLEAR2S,Gallagher,35,2005-08-12,j961a1xyq,ACS/10396_NGC416/j961a1xyq_flt.fits,
643,ACS,HRC,10396,NGC416,16.995708,-72.355417,F555W,CLEAR2S,Gallagher,300,2005-08-12,j961a1xzq,ACS/10396_NGC416/j961a1xzq_flt.fits,
644,ACS,HRC,10396,NGC416,16.995708,-72.355417,F555W,CLEAR2S,Gallagher,300,2005-08-12,j961a1y0q,ACS/10396_NGC416/j961a1y0q_flt.fits,
645,ACS,HRC,10396,NGC416,16.995708,-72.355417,F555W,CLEAR2S,Gallagher,300,2005-08-12,j961a1y1q,ACS/10396_NGC416/j961a1y1q_flt.fits,
646,ACS,HRC,10396,NGC416,16.995708,-72.355417,F555W,CLEAR2S,Gallagher,300,2005-08-12,j961a1y2q,ACS/10396_NGC416/j961a1y2q_flt.fits,
647,ACS,HRC,10396,NGC416,16.995708,-72.355417,CLEAR1S,F814W,Gallagher,20,2005-08-12,j961a1y3q,ACS/10396_NGC416/j961a1y3q_flt.fits,b
648,ACS,HRC,10396,NGC416,16.995708,-72.355417,CLEAR1S,F814W,Gallagher,20,2005-08-12,j961a1y4q,ACS/10396_NGC416/j961a1y4q_flt.fits,b
649,ACS,HRC,10396,NGC416,16.995708,-72.355417,CLEAR1S,F814W,Gallagher,259,2005-08-12,j961a1y5q,ACS/10396_NGC416/j961a1y5q_flt.fits,
650,ACS,HRC,10396,NGC416,16.995708,-72.355417,CLEAR1S,F814W,Gallagher,259,2005-08-12,j961a1y6q,ACS/10396_NGC416/j961a1y6q_flt.fits,
651,ACS,HRC,10396,NGC416,16.995708,-72.355417,CLEAR1S,F814W,Gallagher,259,2005-08-12,j961a1y7q,ACS/10396_NGC416/j961a1y7q_flt.fits,
652,ACS,HRC,10396,NGC416,16.995708,-72.355417,CLEAR1S,F814W,Gallagher,259,2005-08-12,j961a1y8q,ACS/10396_NGC416/j961a1y8q_flt.fits,
653,ACS,WFC,10396,SMC-FIELD-BRIDGE,20.470833,-73.31277800000001,CLEAR1L,F814W,Gallagher,10,2005-11-21,j96115ejq,ACS/10396_SMC-FIELD-BRIDGE/j96115ejq_flt.fits,'POLYGON 20.59082385 -73.3082475 20.43726705 -73.27456905 20.32840754 -73.32286913 20.4889625 -73.3562401 20.59082385 -73.3082475 20.59082385 -73.3082475'
654,ACS,WFC,10396,SMC-FIELD-BRIDGE,20.470833,-73.31277800000001,CLEAR1L,F814W,Gallagher,10,2005-11-21,j96115elq,ACS/10396_SMC-FIELD-BRIDGE/j96115elq_flt.fits,'POLYGON 20.59082385 -73.3082475 20.43726705 -73.27456905 20.32840754 -73.32286913 20.4889625 -73.3562401 20.59082385 -73.3082475 20.59082385 -73.3082475'
655,ACS,WFC,10396,SMC-FIELD-BRIDGE,20.470833,-73.31277800000001,CLEAR1L,F814W,Gallagher,474,2005-11-21,j96115emq,ACS/10396_SMC-FIELD-BRIDGE/j96115emq_flt.fits,'POLYGON 20.59082385 -73.3082475 20.43726705 -73.27456905 20.32840754 -73.32286913 20.4889625 -73.3562401 20.59082385 -73.3082475 20.59082385 -73.3082475'
656,ACS,WFC,10396,SMC-FIELD-BRIDGE,20.470833,-73.31277800000001,CLEAR1L,F814W,Gallagher,474,2005-11-21,j96115eoq,ACS/10396_SMC-FIELD-BRIDGE/j96115eoq_flt.fits,'POLYGON 20.59082385 -73.3082475 20.43726705 -73.27456905 20.32840754 -73.32286913 20.4889625 -73.3562401 20.59082385 -73.3082475 20.59082385 -73.3082475'
657,ACS,WFC,10396,SMC-FIELD-BRIDGE,20.470833,-73.31277800000001,CLEAR1L,F814W,Gallagher,474,2005-11-21,j96115exq,ACS/10396_SMC-FIELD-BRIDGE/j96115exq_flt.fits,'POLYGON 20.59082385 -73.3082475 20.43726705 -73.27456905 20.32840754 -73.32286913 20.4889625 -73.3562401 20.59082385 -73.3082475 20.59082385 -73.3082475'
658,ACS,WFC,10396,SMC-FIELD-BRIDGE,20.470833,-73.31277800000001,CLEAR1L,F814W,Gallagher,474,2005-11-21,j96115ezq,ACS/10396_SMC-FIELD-BRIDGE/j96115ezq_flt.fits,'POLYGON 20.59082385 -73.3082475 20.43726705 -73.27456905 20.32840754 -73.32286913 20.4889625 -73.3562401 20.59082385 -73.3082475 20.59082385 -73.3082475'
659,ACS,WFC,10396,SMC-FIELD-BRIDGE,20.470833,-73.31277800000001,F555W,CLEAR2L,Gallagher,20,2005-11-21,j96115f2q,ACS/10396_SMC-FIELD-BRIDGE/j96115f2q_flt.fits,'POLYGON 20.59082385 -73.3082475 20.43726705 -73.27456905 20.32840754 -73.32286913 20.4889625 -73.3562401 20.59082385 -73.3082475 20.59082385 -73.3082475'
660,ACS,WFC,10396,SMC-FIELD-BRIDGE,20.470833,-73.31277800000001,F555W,CLEAR2L,Gallagher,20,2005-11-21,j96115f4q,ACS/10396_SMC-FIELD-BRIDGE/j96115f4q_flt.fits,'POLYGON 20.59082385 -73.3082475 20.43726705 -73.27456905 20.32840754 -73.32286913 20.4889625 -73.3562401 20.59082385 -73.3082475 20.59082385 -73.3082475'
661,ACS,WFC,10396,SMC-FIELD-BRIDGE,20.470833,-73.31277800000001,F555W,CLEAR2L,Gallagher,496,2005-11-21,j96115f5q,ACS/10396_SMC-FIELD-BRIDGE/j96115f5q_flt.fits,'POLYGON 20.59082385 -73.3082475 20.43726705 -73.27456905 20.32840754 -73.32286913 20.4889625 -73.3562401 20.59082385 -73.3082475 20.59082385 -73.3082475'
662,ACS,WFC,10396,SMC-FIELD-BRIDGE,20.470833,-73.31277800000001,F555W,CLEAR2L,Gallagher,496,2005-11-21,j96115f7q,ACS/10396_SMC-FIELD-BRIDGE/j96115f7q_flt.fits,'POLYGON 20.59082385 -73.3082475 20.43726705 -73.27456905 20.32840754 -73.32286913 20.4889625 -73.3562401 20.59082385 -73.3082475 20.59082385 -73.3082475'
663,ACS,WFC,10396,SMC-FIELD-BRIDGE,20.470833,-73.31277800000001,F555W,CLEAR2L,Gallagher,496,2005-11-21,j96115f9q,ACS/10396_SMC-FIELD-BRIDGE/j96115f9q_flt.fits,'POLYGON 20.59082385 -73.3082475 20.43726705 -73.27456905 20.32840754 -73.32286913 20.4889625 -73.3562401 20.59082385 -73.3082475 20.59082385 -73.3082475'
664,ACS,WFC,10396,SMC-FIELD-BRIDGE,20.470833,-73.31277800000001,F555W,CLEAR2L,Gallagher,496,2005-11-21,j96115fbq,ACS/10396_SMC-FIELD-BRIDGE/j96115fbq_flt.fits,'POLYGON 20.59082385 -73.3082475 20.43726705 -73.27456905 20.32840754 -73.32286913 20.4889625 -73.3562401 20.59082385 -73.3082475 20.59082385 -73.3082475'
665,ACS,WFC,10396,SMC-FIELD-NE,10.45,-71.0625,CLEAR1L,F814W,Gallagher,10,2005-11-29,j96114f5q,ACS/10396_SMC-FIELD-NE/j96114f5q_flt.fits,'POLYGON 10.55596404 -71.06756598 10.45354063 -71.02310853 10.32032253 -71.06103644 10.42873662 -71.10572606 10.55596404 -71.06756598 10.55596404 -71.06756598'
666,ACS,WFC,10396,SMC-FIELD-NE,10.45,-71.0625,CLEAR1L,F814W,Gallagher,10,2005-11-29,j96114f7q,ACS/10396_SMC-FIELD-NE/j96114f7q_flt.fits,'POLYGON 10.55596404 -71.06756598 10.45354063 -71.02310853 10.32032253 -71.06103644 10.42873662 -71.10572606 10.55596404 -71.06756598 10.55596404 -71.06756598'
667,ACS,WFC,10396,SMC-FIELD-NE,10.45,-71.0625,CLEAR1L,F814W,Gallagher,474,2005-11-29,j96114f8q,ACS/10396_SMC-FIELD-NE/j96114f8q_flt.fits,'POLYGON 10.55596404 -71.06756598 10.45354063 -71.02310853 10.32032253 -71.06103644 10.42873662 -71.10572606 10.55596404 -71.06756598 10.55596404 -71.06756598'
668,ACS,WFC,10396,SMC-FIELD-NE,10.45,-71.0625,CLEAR1L,F814W,Gallagher,474,2005-11-29,j96114faq,ACS/10396_SMC-FIELD-NE/j96114faq_flt.fits,'POLYGON 10.55596404 -71.06756598 10.45354063 -71.02310853 10.32032253 -71.06103644 10.42873662 -71.10572606 10.55596404 -71.06756598 10.55596404 -71.06756598'
669,ACS,WFC,10396,SMC-FIELD-NE,10.45,-71.0625,CLEAR1L,F814W,Gallagher,474,2005-11-29,j96114fcq,ACS/10396_SMC-FIELD-NE/j96114fcq_flt.fits,'POLYGON 10.55596404 -71.06756598 10.45354063 -71.02310853 10.32032253 -71.06103644 10.42873662 -71.10572606 10.55596404 -71.06756598 10.55596404 -71.06756598'
670,ACS,WFC,10396,SMC-FIELD-NE,10.45,-71.0625,CLEAR1L,F814W,Gallagher,474,2005-11-29,j96114feq,ACS/10396_SMC-FIELD-NE/j96114feq_flt.fits,'POLYGON 10.55596404 -71.06756598 10.45354063 -71.02310853 10.32032253 -71.06103644 10.42873662 -71.10572606 10.55596404 -71.06756598 10.55596404 -71.06756598'
671,ACS,WFC,10396,SMC-FIELD-NE,10.45,-71.0625,F555W,CLEAR2L,Gallagher,20,2005-11-29,j96114fhq,ACS/10396_SMC-FIELD-NE/j96114fhq_flt.fits,'POLYGON 10.55596404 -71.06756598 10.45354063 -71.02310853 10.32032253 -71.06103644 10.42873662 -71.10572606 10.55596404 -71.06756598 10.55596404 -71.06756598'
672,ACS,WFC,10396,SMC-FIELD-NE,10.45,-71.0625,F555W,CLEAR2L,Gallagher,20,2005-11-29,j96114fjq,ACS/10396_SMC-FIELD-NE/j96114fjq_flt.fits,'POLYGON 10.55596404 -71.06756598 10.45354063 -71.02310853 10.32032253 -71.06103644 10.42873662 -71.10572606 10.55596404 -71.06756598 10.55596404 -71.06756598'
673,ACS,WFC,10396,SMC-FIELD-NE,10.45,-71.0625,F555W,CLEAR2L,Gallagher,496,2005-11-29,j96114fkq,ACS/10396_SMC-FIELD-NE/j96114fkq_flt.fits,'POLYGON 10.55596404 -71.06756598 10.45354063 -71.02310853 10.32032253 -71.06103644 10.42873662 -71.10572606 10.55596404 -71.06756598 10.55596404 -71.06756598'
674,ACS,WFC,10396,SMC-FIELD-NE,10.45,-71.0625,F555W,CLEAR2L,Gallagher,496,2005-11-29,j96114fmq,ACS/10396_SMC-FIELD-NE/j96114fmq_flt.fits,'POLYGON 10.55596404 -71.06756598 10.45354063 -71.02310853 10.32032253 -71.06103644 10.42873662 -71.10572606 10.55596404 -71.06756598 10.55596404 -71.06756598'
675,ACS,WFC,10396,SMC-FIELD-NE,10.45,-71.0625,F555W,CLEAR2L,Gallagher,496,2005-11-29,j96114foq,ACS/10396_SMC-FIELD-NE/j96114foq_flt.fits,'POLYGON 10.55596404 -71.06756598 10.45354063 -71.02310853 10.32032253 -71.06103644 10.42873662 -71.10572606 10.55596404 -71.06756598 10.55596404 -71.06756598'
676,ACS,WFC,10396,SMC-FIELD-NE,10.45,-71.0625,F555W,CLEAR2L,Gallagher,496,2005-11-29,j96114fqq,ACS/10396_SMC-FIELD-NE/j96114fqq_flt.fits,'POLYGON 10.55596404 -71.06756598 10.45354063 -71.02310853 10.32032253 -71.06103644 10.42873662 -71.10572606 10.55596404 -71.06756598 10.55596404 -71.06756598'
677,ACS,WFC,10396,SMC-FIELD-NW,15.0125,-72.534444,CLEAR1L,F814W,Gallagher,1,2005-11-23,j96111leq,ACS/10396_SMC-FIELD-NW/j96111leq_flt.fits,'POLYGON 15.1282928 -72.53403619 14.9956822 -72.49536149 14.87322988 -72.53961484 15.0124966 -72.57821668 15.1282928 -72.53403619 15.1282928 -72.53403619'
678,ACS,WFC,10396,SMC-FIELD-NW,15.0125,-72.534444,CLEAR1L,F814W,Gallagher,1,2005-11-23,j96111lgq,ACS/10396_SMC-FIELD-NW/j96111lgq_flt.fits,'POLYGON 15.1282928 -72.53403619 14.9956822 -72.49536149 14.87322988 -72.53961484 15.0124966 -72.57821668 15.1282928 -72.53403619 15.1282928 -72.53403619'
679,ACS,WFC,10396,SMC-FIELD-NW,15.0125,-72.534444,CLEAR1L,F814W,Gallagher,504,2005-11-23,j96111lhq,ACS/10396_SMC-FIELD-NW/j96111lhq_flt.fits,'POLYGON 15.1282928 -72.53403619 14.9956822 -72.49536149 14.87322988 -72.53961484 15.0124966 -72.57821668 15.1282928 -72.53403619 15.1282928 -72.53403619'
680,ACS,WFC,10396,SMC-FIELD-NW,15.0125,-72.534444,CLEAR1L,F814W,Gallagher,504,2005-11-23,j96111ljq,ACS/10396_SMC-FIELD-NW/j96111ljq_flt.fits,'POLYGON 15.1282928 -72.53403619 14.9956822 -72.49536149 14.87322988 -72.53961484 15.0124966 -72.57821668 15.1282928 -72.53403619 15.1282928 -72.53403619'
681,ACS,WFC,10396,SMC-FIELD-NW,15.0125,-72.534444,CLEAR1L,F814W,Gallagher,504,2005-11-23,j96111llq,ACS/10396_SMC-FIELD-NW/j96111llq_flt.fits,'POLYGON 15.1282928 -72.53403619 14.9956822 -72.49536149 14.87322988 -72.53961484 15.0124966 -72.57821668 15.1282928 -72.53403619 15.1282928 -72.53403619'
682,ACS,WFC,10396,SMC-FIELD-NW,15.0125,-72.534444,CLEAR1L,F814W,Gallagher,48,2005-11-23,j96111loq,ACS/10396_SMC-FIELD-NW/j96111loq_flt.fits,'POLYGON 15.1282928 -72.53403619 14.9956822 -72.49536149 14.87322988 -72.53961484 15.0124966 -72.57821668 15.1282928 -72.53403619 15.1282928 -72.53403619'
683,ACS,WFC,10396,SMC-FIELD-NW,15.0125,-72.534444,F555W,CLEAR2L,Gallagher,1,2005-11-23,j96111lqq,ACS/10396_SMC-FIELD-NW/j96111lqq_flt.fits,'POLYGON 15.1282928 -72.53403619 14.9956822 -72.49536149 14.87322988 -72.53961484 15.0124966 -72.57821668 15.1282928 -72.53403619 15.1282928 -72.53403619'
684,ACS,WFC,10396,SMC-FIELD-NW,15.0125,-72.534444,F555W,CLEAR2L,Gallagher,1,2005-11-23,j96111lsq,ACS/10396_SMC-FIELD-NW/j96111lsq_flt.fits,'POLYGON 15.1282928 -72.53403619 14.9956822 -72.49536149 14.87322988 -72.53961484 15.0124966 -72.57821668 15.1282928 -72.53403619 15.1282928 -72.53403619'
685,ACS,WFC,10396,SMC-FIELD-NW,15.0125,-72.534444,F555W,CLEAR2L,Gallagher,539,2005-11-23,j96111ltq,ACS/10396_SMC-FIELD-NW/j96111ltq_flt.fits,'POLYGON 15.1282928 -72.53403619 14.9956822 -72.49536149 14.87322988 -72.53961484 15.0124966 -72.57821668 15.1282928 -72.53403619 15.1282928 -72.53403619'
686,ACS,WFC,10396,SMC-FIELD-NW,15.0125,-72.534444,F555W,CLEAR2L,Gallagher,539,2005-11-23,j96111lvq,ACS/10396_SMC-FIELD-NW/j96111lvq_flt.fits,'POLYGON 15.1282928 -72.53403619 14.9956822 -72.49536149 14.87322988 -72.53961484 15.0124966 -72.57821668 15.1282928 -72.53403619 15.1282928 -72.53403619'
687,ACS,WFC,10396,SMC-FIELD-NW,15.0125,-72.534444,F555W,CLEAR2L,Gallagher,539,2005-11-23,j96111lxq,ACS/10396_SMC-FIELD-NW/j96111lxq_flt.fits,'POLYGON 15.1282928 -72.53403619 14.9956822 -72.49536149 14.87322988 -72.53961484 15.0124966 -72.57821668 15.1282928 -72.53403619 15.1282928 -72.53403619'
688,ACS,WFC,10396,SMC-FIELD-NW,15.0125,-72.534444,F555W,CLEAR2L,Gallagher,50,2005-11-23,j96111m0q,ACS/10396_SMC-FIELD-NW/j96111m0q_flt.fits,'POLYGON 15.1282928 -72.53403619 14.9956822 -72.49536149 14.87322988 -72.53961484 15.0124966 -72.57821668 15.1282928 -72.53403619 15.1282928 -72.53403619'
689,ACS,WFC,10595,ESO57-75,93.3625,-70.695278,CLEAR1L,F435W,Goudfrooij,55,2005-11-17,j9es08wdq,ACS/10595_ESO57-75/j9es08wdq_flt.fits,'POLYGON 93.40446532 -70.66913348 93.26731519 -70.70115599 93.32145769 -70.72260209 93.45933985 -70.68950539 93.40446532 -70.66913348 93.40446532 -70.66913348'
690,ACS,WFC,10595,ESO57-75,93.3625,-70.695278,CLEAR1L,F435W,Goudfrooij,340,2005-11-17,j9es08weq,ACS/10595_ESO57-75/j9es08weq_flt.fits,'POLYGON 93.40446532 -70.66913348 93.26731519 -70.70115599 93.32145769 -70.72260209 93.45933985 -70.68950539 93.40446532 -70.66913348 93.40446532 -70.66913348'
691,ACS,WFC,10595,ESO57-75,93.3625,-70.695278,CLEAR1L,F435W,Goudfrooij,340,2005-11-17,j9es08wgq,ACS/10595_ESO57-75/j9es08wgq_flt.fits,'POLYGON 93.40446532 -70.66913348 93.26731519 -70.70115599 93.32145769 -70.72260209 93.45933985 -70.68950539 93.40446532 -70.66913348 93.40446532 -70.66913348'
692,ACS,WFC,10595,ESO57-75,93.3625,-70.695278,F555W,CLEAR2L,Goudfrooij,25,2005-11-17,j9es08wjq,ACS/10595_ESO57-75/j9es08wjq_flt.fits,'POLYGON 93.40446532 -70.66913348 93.26731519 -70.70115599 93.32145769 -70.72260209 93.45933985 -70.68950539 93.40446532 -70.66913348 93.40446532 -70.66913348'
